score,x1,x2,x3,x4,x5
0.2073284089504679,0.16033410000000003,0.3884999752044678,14.14,2,321
0.29551370862710835,0.16141413999999998,0.6377999782562256,20.28,2,195
1.3565269723343332,0.4583035299999999,0.5852999687194824,28.64,4,817
0.788266653143889,0.1562798,0.06929999589920044,17.93,0,228
1.1805530034308183,0.27469630999999994,0.11420000344514847,36.46,2,160
1.1995466632455118,0.10045410999999999,0.28690001368522644,35.05,3,1045
1.2986547051497048,0.25007496999999995,0.17969998717308044,36.31,2,315
1.954782597191637,0.21907169999999995,0.1762000024318695,18.13,2,196
0.591089833994127,0.10387500999999999,0.37929999828338623,12.94,1,453
0.7284252065093467,0.20010843999999994,0.6689000129699707,164.63,3,449
0.4630908679341798,0.07324577999999998,0.3361999988555908,51.36,2,197
3.0340489833898587,0.21179671,0.41419997811317444,32.11,1,3636
0.5905888823228352,0.0674949,0.20399999618530273,336.06,4,1651
1.370771499242767,0.0834943,0.13740000128746033,55.53,2,278
0.40732533012104927,0.06960468000000002,0.07440000027418137,216.82,2,213
1.4569967873446275,0.07405850999999998,0.16189999878406525,43.35,2,985
1.1938705129402827,0.04486249,0.6015000343322754,31.64,1,357
2.1891542656166223,0.13980841,0.30959999561309814,90.61,2,671
2.3218251162847547,0.3102164399999999,0.227199986577034,67.81,4,123
0.23203782957745536,0.21883659,0.21930000185966492,90.9,0,254
0.35618761891175127,0.03540583999999999,0.16590000689029694,31.5,0,592
1.3603743835222173,0.06329666,0.14419999718666077,33.49,3,580
5.251187429524868,0.05898611,0.3238,61.29,2,1066
2.97505070516106,0.05098818,0.507099986076355,48.41,1,325
2.202751699304815,0.22353423999999994,0.4066999852657318,40.96,0,133
1.3323147637553796,0.10709790000000001,0.43209999799728394,25.17,2,3532
0.4510744993274157,0.14422952999999997,0.5277999639511108,70.73,2,940
2.5906632677472192,0.16885114,0.11819999665021896,72.63,2,545
1.4950673478657317,0.18664409999999995,0.26089999079704285,31.68,1,313
1.9678645435934157,0.04153660000000001,0.3089999854564667,128.2,0,371
1.7093893348078766,0.07680767,0.3799999952316284,93.3,2,747
1.0813573995108972,0.04464461,0.47679999470710754,38.93,0,155
1.657168074708105,0.03863892,0.3947000205516815,173.7,2,6702
2.7059652687454396,0.041338950000000006,0.5268999934196472,84.13,0,422
1.4626283793751609,0.028054760000000005,0.31769999861717224,48.15,0,2
0.44479621885979004,0.15757646999999997,0.07449999451637268,34.98,0,768
0.47404736040676243,0.16616261,0.15700000524520874,15.98,1,466
1.505080527968755,0.06946444000000002,0.4399999976158142,107.13,0,895
0.014073575798087982,0.27537565,0.25370001792907715,83.53,1,1131
1.2426830263437294,0.06068067999999999,0.628000020980835,67.38,1,309
2.489076018675097,0.10901522999999998,0.653499960899353,78.36,2,259
4.665564968220198,0.056023349999999986,0.3925999701023102,24.93,0,232
1.540488694149366,0.12301380999999997,0.510200023651123,41.05,2,525
1.411690594825507,0.09282508999999997,0.6000000238418579,36.97,2,204
1.4945571726824098,0.041654670000000005,0.23719999194145203,30.11,2,5852
1.7037408010738622,0.10134582000000002,0.21389999985694885,45.59,2,292
2.789615043616919,0.10881279999999999,0.40119999647140503,101.31,3,1063
0.6517541680258434,0.06497754000000001,0.02930000051856041,78.99,1,583
1.3084766815803064,0.21662378000000007,0.16120000183582306,37.83,1,136
1.458480009213362,0.21253930000000001,0.3856000006198883,73.58,2,289
5.420809040467566,0.10391355999999999,0.5503000020980835,179.97,3,284
0.4124727902815628,0.21037388000000004,0.2612000107765198,54.37,0,4187
0.4099245706001504,0.04718339,0.2662000060081482,91.63,1,70
1.6361780542046624,0.08844733999999999,0.3004000186920166,36.65,2,980
1.4562193255693658,0.030144749999999994,0.38449999690055847,25.23,1,697
1.0291874761379805,0.08667679,0.275299996137619,52.57,1,890
1.1637235109667963,0.037137079999999996,0.4284999966621399,96.86,1,771
0.2674976866240434,0.06521489000000001,0.12560001015663147,39.04,1,609
1.3687795725541725,0.14052890999999995,0.140299990773201,38.55,1,956
1.3564948232937741,0.06842469999999999,0.4453999996185303,67.17,2,781
1.248205141900483,0.12831984,0.2833000123500824,116.37,2,1155
1.2588598007965166,0.05321993999999999,0.17319999635219574,41.68,1,346
2.6111314937090664,0.09568004,0.42830002307891846,34.19,1,366
0.3368339945780967,0.11358040000000001,0.24540001153945923,60.55,2,303
1.290783003283638,0.021411919999999997,0.44339999556541443,62.54,0,261
0.70580193582501,0.17415814999999996,0.5404999852180481,62.02,2,5887
1.2684567801279598,0.14749477000000003,0.31129997968673706,59.41,1,735
1.2917907538305524,0.08298865,0.14169999957084656,69.87,1,348
1.1283670702811548,0.15875729000000002,0.611299991607666,97.99,0,925
2.158742057165844,0.08976018,0.2849999964237213,40.78,1,328
6.390911106621902,0.12859899000000002,0.4047999978065491,188.38,1,901
1.787456361376784,0.15693047,0.46400001645088196,32.39,2,968
2.970947045761867,0.10834521999999998,0.46310001611709595,99.78,2,2132
0.3695614924701418,0.18319572000000003,0.3622000217437744,36.27,1,360
1.657305560164299,0.36090783,0.39890000224113464,20.76,0,1107
1.2375556977922073,0.07341388000000003,0.210099995136261,78.1,1,283
1.9947318497935074,0.07920582000000001,0.2206999957561493,24.97,0,11331
1.3676835779980498,0.07219838,0.3574000298976898,37.22,0,338
0.29743839803145905,0.16278181999999997,0.06280000507831573,31.81,2,963
1.0884521174380262,0.05723305,0.49790000915527344,60.68,3,337
2.476140050817193,0.09907704,0.4108999967575073,46.82,2,517
1.4916873798239119,0.13179863,0.18410000205039978,39.63,2,298
1.4799572091299442,0.05465390999999999,0.18010000884532928,53.47,0,798
0.48029059484018416,0.09536469000000003,0.3144000172615051,45.87,2,242
1.564441741381952,0.27359999999999995,0.4091,0.0,2,607
1.4239647341547417,0.14287872999999995,0.21389999985694885,38.94,2,170
1.3213562842554671,0.08877391999999999,0.43209999799728394,0.0,1,373
2.2041156388571257,0.19603313999999997,0.3584999740123749,26.07,1,67
1.8768607364105483,0.3317489899999999,0.5950999855995178,33.54,4,1595
1.825490145171685,0.15198170000000005,0.3614000082015991,32.15,0,721
1.4456828236221684,0.24505257,0.0722000002861023,26.04,1,207
2.0336022655666985,0.043268230000000005,0.21129998564720154,36.46,1,42541
0.1724843740704912,0.12562368999999998,0.267300009727478,22.95,2,191
1.9419203187789813,0.3512029,0.5860999822616577,13.34,0,293
0.4814832969871595,0.23894041,0.09779999405145645,39.67,3,254
0.2506679472025165,0.07562608000000001,0.05460000038146973,48.92,2,1390
0.2573068923065686,0.14200612,0.11720000207424164,182.09,3,116
0.0790744721973196,0.15286917000000005,0.3320000171661377,40.12,2,510
0.8495594779221884,0.26061582999999994,0.18729999661445618,24.77,2,2037
2.1066600732850502,0.15507387,0.530299961566925,29.62,1,6
1.2304483349978677,0.13037351000000005,0.12270000576972961,40.91,1,208
1.255657817475654,0.20393292000000002,0.16940000653266907,22.55,2,360
1.342682962588106,0.2727451499999999,0.3100000023841858,36.7,3,530
0.2965226854272538,0.3126465499999999,0.21819999814033508,23.81,1,465
0.3103640848684879,0.3169719600000001,0.3288000226020813,25.34,2,213
0.32722598481470844,0.18725872,0.6092000007629395,57.13,0,23800
1.3578491716859835,0.10209036000000003,0.20059999823570251,19.63,1,744
1.7529796600690635,0.04882488,0.1679999977350235,73.27,3,615
1.2735985917736423,0.11252121000000002,0.1859000027179718,28.49,1,435
1.0795956684837518,0.08197705000000001,0.12220000475645065,27.66,1,178
0.5545284853141405,0.12875034000000007,0.27390000224113464,39.73,2,328
1.3340013112496436,0.04077366999999999,0.3691999912261963,11.79,1,259
0.1650939833146004,0.17932325000000002,0.09459999948740005,42.53,2,179
1.7904556252796937,0.25659081,0.09070000052452087,14.17,1,330
0.6231759520909682,0.06377948,0.3197999894618988,27.38,2,833
0.31517345605324737,0.2629086499999999,0.02930000051856041,32.39,1,253
1.1226834532999164,0.13354171000000006,0.34709998965263367,26.63,0,385
1.5712972606797495,0.23244943000000007,0.3693000078201294,12.65,1,1136
0.6013621654986017,0.18605407000000002,0.4861000180244446,14.78,2,525
2.506446554779131,0.17302950000000006,0.33400002121925354,30.5,2,215
1.1550417042474856,0.14114387,0.13899999856948853,15.88,2,1075
0.2496292096008884,0.24878674,0.4161999821662903,38.7,0,33
2.2427419852894,0.37148259,0.05260000377893448,13.61,0,18
1.008400357308965,0.08511893000000002,0.22860001027584076,13.75,0,2
2.3316194888527866,0.09102922,0.18290001153945923,0.0,2,627
1.8162150100215135,0.33562280000000005,0.6991,318.96,4,20145
1.3666084991659249,0.30566770000000004,0.6629,448.65,3,11874
2.817737694550284,0.6366822799999999,0.5202999711036682,914.83,1,678
0.41409205573092367,0.49373270000000014,0.3705,162.82,2,1112
1.1087870158074968,0.21601704000000002,0.5972000360488892,449.55,3,11488
2.2508676522705318,0.22562766,0.5613999962806702,79.07,1,709
1.325653916440437,0.15946131000000005,0.4879000186920166,71.93,3,5013
0.9847288016696393,0.1056355,0.49639999866485596,113.84,4,970
2.335512450801065,0.18374898000000003,0.5220000147819519,56.58,2,9987
1.458947724143902,0.09240005000000001,0.6880999803543091,47.04,2,843
0.18590201437328438,0.2822778000000001,0.2962999939918518,431.05,4,5559
0.6319726432537044,0.04940844,0.2954999804496765,42.18,1,1584
1.7750990608305828,0.03388783,0.35919997096061707,71.99,2,1227
1.5753119729759635,0.10721135999999998,0.3808000087738037,463.94,2,1022
1.878228274057945,0.03565069,0.47929999232292175,86.58,1,532
1.779283753037758,0.24926113,0.9451999664306641,40.77,1,905
1.572264097765439,0.41025568999999995,0.6209999918937683,57.57,1,362
1.2162767198231026,0.052104279999999996,0.5195000171661377,38.55,1,6
1.3736724885578153,0.04679777,0.4691999852657318,175.1,2,853
0.6834102627660843,0.12647884999999998,0.6959999799728394,198.07,1,238
0.2620583647109025,0.12227882,0.7511000037193298,85.34,1,762
1.456998664124083,0.08231394,0.8355000019073486,106.65,1,444
1.6613053249424556,0.14845337,0.4097999930381775,92.13,1,1676
3.70972519977792,0.1813565900000001,0.6485999822616577,37.42,2,3326
1.8808550448238697,0.11874815000000002,0.5518999695777893,43.29,0,49
1.7206171753023018,0.07638524,0.1802000105381012,140.04,2,464
1.144948218691071,0.08939028999999997,0.2572,214.77,1,1771
1.000379129916935,0.06029253,0.4538000226020813,43.66,1,284
0.30181321116355947,0.028468680000000017,0.3895000219345093,49.44,1,3
0.3197506736919448,0.04776371000000001,0.35199999809265137,28.64,1,11801
0.4599357761195541,0.11632253,0.43849998712539673,36.36,2,492
1.2587272776231337,0.0439765,0.12479999661445618,155.38,1,394
2.1097051767710697,0.17859267999999998,0.6834999918937683,225.04,4,761
1.6786887777081283,0.25352798999999987,0.780500054359436,55.14,2,1083
2.562672022091398,0.04537462,0.3176000118255615,65.11,2,425
0.6475910462279236,0.06955827,0.3822999894618988,51.3,1,179
0.7051453748273885,0.17509948000000006,0.7002999782562256,61.57,0,1
1.5379166774005995,0.17229965999999994,0.4838999807834625,138.47,4,13344
1.9598359863660706,0.18434049000000002,0.22020000219345093,36.3,1,702
0.7015851132633231,0.20161994,0.29159998893737793,73.47,1,276
1.9021870771829912,0.12719636,0.5708,60.13,1,1255
1.54974894621607,0.11173091,0.6908999681472778,48.91,1,1314
1.571546970523564,0.09418686000000001,0.3911,160.57,2,835
1.6701904336177027,0.02776917,0.5419999957084656,288.55,3,671930
1.3196785082725568,0.10404851999999999,0.25519999861717224,36.18,1,789
3.9834843866632026,0.13024675000000005,0.30979999899864197,42.81,0,239
2.049282540830538,0.12162701999999999,0.24580000340938568,48.74,1,33
1.4232179106886618,0.06457164000000001,0.47439998388290405,47.08,1,55545
1.3243369461592036,0.22106056000000007,0.4239000082015991,162.35,1,27
0.676457957718923,0.052927499999999995,0.8183000087738037,48.99,1,215
4.063920770294769,0.034972750000000004,0.73089998960495,141.76,1,1600
2.219040510449279,0.11685967000000001,0.7724999785423279,44.7,0,1004
0.6739528444557424,0.14635321999999998,0.8409,84.16,2,2741
1.694388584357303,0.16957575999999994,0.4877000153064728,363.95,4,1005
0.40895803452224166,0.15767217000000003,0.31679999828338623,54.15,1,474
1.5013428596681868,0.17633279999999996,0.5849999785423279,86.87,1,2886
1.442816600878184,0.31512715,0.4797999858856201,83.77,1,605
2.1180953740748922,0.06560720999999997,0.680400013923645,40.06,1,934
1.447333661508213,0.20388051000000001,0.6647000312805176,51.89,2,724
1.6158153557963844,0.22013678999999994,0.17030000686645508,62.55,1,1178
1.0053934547596237,0.25391375000000005,0.6116999983787537,420.69,1,6046
1.8773731221229562,0.16088302000000002,0.6295999884605408,194.44,2,7658
0.045378248915464076,0.13995646,0.22419999539852142,36.93,1,282
2.1478037133989205,0.18100332999999993,0.26590001583099365,189.8,2,1269
1.689018586443197,0.11121413999999999,0.3631000220775604,271.56,2,2158
4.508420336775826,0.09709071000000001,0.6628000140190125,55.42,1,62
2.388355224614657,0.18356308,0.8294999599456787,79.54,1,329
0.16251606781721276,0.10403177000000002,0.23899999260902405,37.45,1,83
0.23335872814008823,0.27170947000000006,0.15760000050067902,114.76,3,786
1.7486677246500077,0.05392740000000001,0.11949999630451202,55.81,2,826
0.0,0.08271041999999999,0.6890000104904175,65.8,2,2081
1.7280201902296977,0.20688027,0.48179998993873596,426.77,3,49764
0.3490313953467404,0.08317867000000002,0.2645999789237976,34.2,1,247
0.7648535975822669,0.25330953999999994,0.5458999872207642,548.45,2,276
0.5052483386021158,0.36186134000000003,0.8292999863624573,70.85,2,859
1.557415664436666,0.10011112,0.5543000102043152,65.59,2,528
1.5989595739277307,0.14559073,0.25110000371932983,50.26,2,798
